id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,references,order,family,scientificName,Duplicated?,Native Status,C-value,order,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,cultivarEpithet,tradeName,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,Timeframe,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,locationRemarks,recordSecurity,securityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID
681375,Harvard University,NEBC,,PreservedSpecimen,aebf1c22-06a8-46d0-a062-84306c6332fc,barcode-00534148,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Fabales|Fabaceae|Lathyrus,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=681375,Fabales,Fabaceae,Lathyrus pratensis,,Non native,0,1887,825521,L.,Lathyrus,,pratensis,,,,,Species,,,,,,,,W. H. Chapin,,,1887-06-20,,Pre,6,20,171,,June 20th 1887,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,7/28/15 2:38,aebf1c22-06a8-46d0-a062-84306c6332fc,32,ef3f029e-9860-4b55-8d81-883e936b100f
1003447,Harvard University,NEBC,,PreservedSpecimen,57f9a6dc-4a6d-11e5-b5e0-001ec9fd629b,barcode-00658029,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Fagales|Fagaceae|Quercus,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=1003447,Fagales,Fagaceae,Quercus velutina,,Native,4,1975,830584,Lam.,Quercus,,velutina,,,,,Species,,,,,,,,L. Andrews,,,9/10/75,,Post,9,10,253,,"Sept, 10 1975",,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,8/24/15 10:35,57f9a6dc-4a6d-11e5-b5e0-001ec9fd629b,32,7ed0b12b-2813-4147-8578-3dd165054b0f
1276466,Harvard University,NEBC,,PreservedSpecimen,b09f24ee-1b44-11e6-b5e0-001ec9fd629b,barcode-01182951,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Asparagales|Asparagaceae|Maianthemum,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=1276466,Asparagales,Liliaceae,Maianthemum stellatum,,Native,6,1978,826767,(L.) Link,Maianthemum,,stellatum,,,,,Species,,,,,,,,J. H. Pillsbury,,,5/17/78,,Post,5,17,137,,17-5-78,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,5/16/16 5:00,b09f24ee-1b44-11e6-b5e0-001ec9fd629b,32,083bb5ed-f62c-4512-a146-1a3aecb21634
612636,Harvard University,NEBC,,PreservedSpecimen,be7cccb4-5411-4280-b455-56031265961d,barcode-00573125,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Asparagales|Amaryllidaceae|Allium,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=612636,Asparagales,Alliaceae,Allium canadense,,Native,7,1980,816085,L.,Allium,,canadense,,,,,Species,,,,,,,,J. H. Pillsbury,,,11/6/80,,Post,11,6,311,,11/6/80,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,6/13/14 21:04,be7cccb4-5411-4280-b455-56031265961d,32,2097231d-4cfd-4dbd-92ac-b6242f9de5be
1238326,Harvard University,NEBC,,PreservedSpecimen,4086f3b4-193a-11e6-b5e0-001ec9fd629b,barcode-01032519,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Alismatales|Alismataceae|Sagittaria,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=1238326,Alismatales,Alismataceae,Sagittaria graminea,,Native,7,1980,831492,Michx.,Sagittaria,,graminea,,,,,Species,,,,,,,,B. A. Sorrie,,744,9/5/80,,Post,9,5,249,,5-Sep-80,,,,,,,744,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,5/13/16 14:41,4086f3b4-193a-11e6-b5e0-001ec9fd629b,32,a276708b-dc9d-4b7b-a584-aa0f64a751d8
775782,Harvard University,NEBC,,PreservedSpecimen,547640c7-f4ff-40fa-aab9-44e83c32d0c7,barcode-00680143,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Poales|Cyperaceae|Fuirena,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=775782,Poales,Cyperaceae,Fuirena pumila,,Native,9,1980,823436,(Torr.) Spreng.,Fuirena,,pumila,,,,,Species,,,,,,,,B. A. Sorrie,,742,9/5/80,,Post,9,5,249,,5 Sept. 1980,,,,,,,742,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,1/15/15 8:56,547640c7-f4ff-40fa-aab9-44e83c32d0c7,32,ac65fbb0-e225-48ac-99c6-9c70657fab5b
762177,Harvard University,NEBC,,PreservedSpecimen,92affc60-de18-44b7-98f2-3c0a3c92408f,barcode-00733881,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Alismatales|Alismataceae|Sagittaria,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=762177,Alismatales,Alismataceae,Sagittaria teres,,Native,10,1980,831506,S. Watson,Sagittaria,,teres,,,,,Species,,,,,,,,B. A. Sorrie,,,,,Post,,,,,,,,,,,,741,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality",,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,,,1,,,,,,,,,,,,,,,,,,in collection,en,,11/13/14 16:01,92affc60-de18-44b7-98f2-3c0a3c92408f,32,573f7f97-1966-4d72-943c-70fb11cbc1e9
1259122,Harvard University,NEBC,,PreservedSpecimen,9a6776ca-19b6-11e6-b5e0-001ec9fd629b,barcode-00853733,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Poales|Poaceae|Eragrostis,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=1259122,Poales,Poaceae,Eragrostis pectinacea,,Native,2,1993,822329,(Michx.) Nees ex Steud.,Eragrostis,,pectinacea,,,,,Species,,,,,,,,T. M. Zebryk,,825,9/15/93,,Post,9,15,258,,Sep 15 1993,,,,,,,825,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,5/14/16 5:31,9a6776ca-19b6-11e6-b5e0-001ec9fd629b,32,a6e6cde5-2518-49b4-be63-e9ed5dea125a
1272376,Harvard University,NEBC,,PreservedSpecimen,8e8ec8a6-1a8f-11e6-b5e0-001ec9fd629b,barcode-00835980,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Poales|Juncaceae,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=1272376,Poales,Juncaceae,Juncus effusus,,Native,2,1995,,Fernald & Wiegand,,,,,,,,,,,,,,,,D. A. Lovejoy,,,7/12/95,,Post,7,12,193,,12-Jul-95,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,Springfield,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,5/15/16 7:24,8e8ec8a6-1a8f-11e6-b5e0-001ec9fd629b,32,e677f49d-7314-4b99-bf01-7732f9ac4fa6
343376,University of Connecticut,CONN,,Preserved Specimen,urn:catalog:UConn:CONN:CONN00114528,CONN00114528,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Fabales|Fabaceae|Desmodium,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=343376,Fabales,Fabaceae,Desmodium rotundifolium,,Native,6,1985,821509,DC.,Desmodium,,rotundifolium,,,,,Species,,,,,,,,B.A. Sorrie,,3365,10/22/85,,Post,10,22,295,,22-Oct-85,,atop ledge +/- open to sun,,,,,,,,,,,,,sterile/vegetative,,,,,,,,,,,,,United States of America,US,Massachusetts,Hampden,West Springfield,West Springfield,,0,,42.10694,-72.6225,,5000,"42°06' 25"""" N, 72°37' 21"""" W",,,2006. Google Earth. © Google Earth.,,,,,,,,,,,,5/12/11 0:00,CONN00114528,2,11632c35-dd90-4e36-a552-2e706c762e1f
344103,University of Connecticut,CONN,,Preserved Specimen,urn:catalog:UConn:CONN:CONN00096391,CONN00096391,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Fabales|Fabaceae|Lespedeza,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=344103,Fabales,Fabaceae,Lespedeza violacea,,Native,5,1986,825723,(L.) Pers.,Lespedeza,,violacea,,,,,Species,,,,,,,,B.A. Sorrie,,3593,8/29/86,,Post,8,29,241,,29-Aug-86,Most plants with cleistogamous flowers only,upper dryish rocky slopes,,,,,,,,,,,,,fruiting,,,,,,,,,,,,,United States of America,US,Massachusetts,Hampden,West Springfield,West Springfield,,0,,42.10694,-72.6225,,5000,"42°06' 25"""" N, 72°37' 21"""" W",,,2006. Google Earth. © Google Earth.,,,,,,,,,,,,6/1/11 0:00,CONN00096391,2,2866c4fe-0b83-4734-a36e-7661b7a61e05
1026273,Harvard University,NEBC,,PreservedSpecimen,6a47eaa7-b4eb-4c59-b8e6-e091b689ba73,barcode-00729751,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Lamiales|Plantaginaceae|Veronicastrum,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=1026273,Lamiales,Plantaginaceae,Veronicastrum virginicum,,Native,7,1993,834343,(L.) Farw.,Veronicastrum,,virginicum,,,,,Species,,,,,,,,D. A. Lovejoy,,,7/28/93,,Post,7,28,209,,28-Jul-93,,,,,,,,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,Hampden County,West Springfield,West Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,8/24/15 17:57,6a47eaa7-b4eb-4c59-b8e6-e091b689ba73,32,5598beb4-cbdf-467a-9345-6e3e8213ad79
16412,University of Connecticut,CONN,,Preserved Specimen,urn:catalog:UConn:CONN:CONN00043770,CONN00043770,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Poales|Poaceae|Muhlenbergia,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=16412,Poales,Poaceae,Muhlenbergia mexicana,,Native,4,1994,827506,(L.) Trin.,Muhlenbergia,,mexicana,,,,,Species,,,,,,,,"Zebryk, Tad M.;",,1712,9/7/94,,Post,9,7,250,,7-Sep-94,,"Wet meadow on slope, calcareous seepage",,,,,,,,,,,,,flowering/fruiting,,,,,,,,,,,,,United States of America,US,Massachusetts,Hampden,West Springfield,West Springfield,,0,,42.11666,-72.65,,5000,"42°07' 00 N, 72°39' 00 W",,,2006. Google Earth. © Google Earth.,,,51,51,,,,170 FT,,,,7/6/12 0:00,CONN00043770,2,5a977b2d-662e-4dae-b268-4f2d1ecd14c3
14624,University of Connecticut,CONN,,Preserved Specimen,urn:catalog:UConn:CONN:CONN00021772,CONN00021772,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Asparagales|Orchidaceae|Spiranthes,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=14624,Asparagales,Orchidaceae,Spiranthes cernua,,Native,4,1994,832860,(L.) Rich.,Spiranthes,,cernua,,,,,Species,,,,,,,,"Zebryk, Tad M.;",,,,,Post,,,,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, maximumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, verbatimCoordinates, georeferenceSources, habitat",,,,,,flowering,,,,,,,,,,,,,United States of America,US,Massachusetts,Hampden,West Springfield,,,1,,,,,,,,,,,,,,,,,,,,,4/24/12 0:00,CONN00021772,2,b2c8feee-296a-431e-856b-52cd95131dba
22543,University of Connecticut,CONN,,Preserved Specimen,urn:catalog:UConn:CONN:CONN00114322,CONN00114322,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Fabales|Fabaceae|Desmodium,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=22543,Fabales,Fabaceae,Desmodium canescens,,Native,6,1994,821476,(L.) DC.,Desmodium,,canescens,,,,,Species,,,,,,,,Tad M. Zebryk,,1641,8/4/94,,Post,8,4,216,,4-Aug-94,,Dry semi-shaded at edge of floodplain forest,,,,,,,,,,,,,flowering,,,,,,,,,,,,,United States of America,US,Massachusetts,Hampden,West Springfield,West Springfield,,0,,42.10694,-72.6225,,5000,"42°06' 25"""" N, 72°37' 21"""" W",,,2006. Google Earth. © Google Earth.,,,30,30,,,,100 FT,,,,2/7/11 0:00,CONN00114322,2,b6bb1b9d-a4c7-4ff7-90af-77b9900bedf6
21930,University of Connecticut,CONN,,Preserved Specimen,urn:catalog:UConn:CONN:CONN00107153,CONN00107153,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Poales|Cyperaceae|Scirpus,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=21930,Poales,Cyperaceae,Scirpus polyphyllus,,Native,7,1994,831940,Vahl,Scirpus,,polyphyllus,,,,,Species,,,,,,,,Tad M. Zebryk,,1715,9/7/94,,Post,9,7,250,,7-Sep-94,"Bristles of achene copper-brown, much contorted; stems leafy, nut much reduced upward.",,,,,,,,,,,,,,fruiting,,,,,,,,,,,,,United States of America,US,Massachusetts,Hampden,West Springfield,West Springfield,,0,,42.10694,-72.6225,,5000,"42°06' 25"""" N, 72°37' 21"""" W",,,2006. Google Earth. © Google Earth.,,,,,,,,,,,,12/1/10 0:00,CONN00107153,2,07e7d490-a9c3-4c82-9c75-0efa7f477551
844261,University of Connecticut,CONN,,Preserved Specimen,urn:catalog:UConn:CONN:CONN00132409,CONN00132409,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Celastrales|Celastraceae|Parnassia,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=844261,Celastrales,Parnassiaceae,Parnassia glauca,,Native,8,1994,828342,Raf.,Parnassia,,glauca,,,,,Species,,,,,,,,Tad M. Zebryk,,1709,9/7/94,,Post,9,7,250,,7-Sep-94,,Wet meadow on slope recieving calcerous seepage.,,,,,,,,,,,,,flowering,,,,,,,,,,,,,United States of America,US,Massachusetts,Hampden,West Springfield,West Springfield,,0,,42.10694,-72.6225,,5000,"42°06' 25"""" N, 72°37' 21"""" W",,,2006. Google Earth. © Google Earth.,,,,,,,,,,,,5/16/12 0:00,CONN00132409,2,43137479-1427-41d4-9b58-ef14cf744cd8
2140141,Brown,BRU,,PreservedSpecimen,c08d7c19-c195-487c-92ab-a0840b57b63a,PBRU00072012,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Poales|Cyperaceae|Cyperus,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=2140141,Poales,Cyperaceae,Cyperus erythrorhizos,,Native,5,1970,821138,Muhl.,Cyperus,,erythrorhizos,,,,,Species,,,,,,,,Frank Golet,,,8/27/70,,Post,8,27,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States of America,US,Massachusetts,Hampden County,,"East Springfield, shore of Long Pond",,0,,,,,,,,,,,,,,,,,,,,,4/22/25 19:12,c08d7c19-c195-487c-92ab-a0840b57b63a,26,08ca1c17-a834-4453-819c-a985d1077616
1144408,Harvard University,NEBC,,PreservedSpecimen,80c18a04-1762-11e6-b5e0-001ec9fd629b,barcode-01013495,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Ericales|Ericaceae,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=1144408,Ericales,Ericaceae,Andromeda polifolia,,Native,9,1983,,(Link) de Candolle,,,,,,,,,,,,,,,,[no data available],,1912,5/20/83,,Post,5,20,140,,20-May-83,,,,,,,1912,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,Springfield,,0,,,,,,,,,,,,,,,,,,in collection,en,,5/11/16 6:24,80c18a04-1762-11e6-b5e0-001ec9fd629b,32,219c79e0-11fd-43d2-98ea-fa4421bf4c2d
2663085,NYSM,NYS,,PreservedSpecimen,NYSM-NYS A18339,NYS A18339,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Fabales|Fabaceae|Apios,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=2663085,Fabales,Fabaceae,Apios americana,,Native,4,1985,816585,Medik.,Apios,,americana,,,,,Species,,,,,,,,"Bruneau, A.",,81,8/19/85,,Post,8,19,231,,19-Aug-85,"population in flower; flowers of this specimen small, greenish-yellow",,,,,,,,,,,,,,,,,,,1,,,,,,,,United States,,Massachusetts,HAMPDEN,,"Mun. Springfield, edge of Five Mile Pond",,0,,,,,,,,,,,,,,,,,,,,,1/26/24 8:28,NYSM-NYS A18339,65,6ac1f524-6986-465d-bc6c-474fcff18bb5
2663086,NYSM,NYS,,PreservedSpecimen,NYSM-NYS A18340,NYS A18340,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Fabales|Fabaceae|Apios,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=2663086,Fabales,Fabaceae,Apios americana,,Native,4,1985,816585,Medik.,Apios,,americana,,,,,Species,,,,,,,,"Bruneau, A.",,82,8/19/85,,Post,8,19,231,,19-Aug-85,population in flower; flowers of this specimen light pinkish-yellow,,,,,,,,,,,,,,,,,,,1,,,,,,,,United States,,Massachusetts,HAMPDEN,,"Mun. Springfield, edge of Five Mile Pond",,0,,,,,,,,,,,,,,,,,,,,,1/26/24 8:28,NYSM-NYS A18340,65,5714aec6-d965-45bc-970e-1be7f3f2e3fa
2663087,NYSM,NYS,,PreservedSpecimen,NYSM-NYS A18341,NYS A18341,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Fabales|Fabaceae|Apios,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=2663087,Fabales,Fabaceae,Apios americana,,Native,4,1985,816585,Medik.,Apios,,americana,,,,,Species,,,,,,,,"Bruneau, A.",,83,8/19/85,,Post,8,19,231,,19-Aug-85,"population in flower; light purple-brown flowers, no fruit seen",,,,,,,,,,,,,,,,,,,1,,,,,,,,United States,,Massachusetts,HAMPDEN,,"Mun. Springfield, edge of Five Mile Pond",,0,,,,,,,,,,,,,,,,,,,,,1/26/24 8:28,NYSM-NYS A18341,65,18cdc8a5-8718-48c3-b739-255a9741d461
958781,Harvard University,NEBC,,PreservedSpecimen,d3f53f7c-27d5-11e5-b5e0-001ec9fd629b,barcode-00711370,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Fabales|Fabaceae|Desmodium,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=958781,Fabales,Fabaceae,Desmodium paniculatum,,Native,5,1985,821501,(L.) DC.,Desmodium,,paniculatum,,,,,Species,,,,,,,,B. A. Sorrie,,3372,10/22/85,,Post,10,22,295,,22-Oct-85,,,,,,,3372,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,7/11/15 10:05,d3f53f7c-27d5-11e5-b5e0-001ec9fd629b,32,cb1631ad-337b-4078-9ae2-65d702b7a3a3
1027347,Harvard University,NEBC,,PreservedSpecimen,7e90304a-287f-4e3f-84d0-80df0c5e40fc,barcode-00736892,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Caryophyllales|Polygonaceae|Antenoron,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=1027347,Caryophyllales,Polygonaceae,Polygonum virginianum,,Native,5,1986,860139,(L.) Roberty & Vautier,Antenoron,,virginianum,,,,,Species,,,,,,,,B. A. Sorrie,,3596,8/29/86,,Post,8,29,241,,29-Aug-86,,,,,,,3596,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,4/12/21 11:35,7e90304a-287f-4e3f-84d0-80df0c5e40fc,32,fa4b1c6e-9588-40ee-8a6b-cb405e1a6c8e
1155158,Harvard University,NEBC,,PreservedSpecimen,dfe37d64-17ba-11e6-b5e0-001ec9fd629b,barcode-01057084,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Malpighiales|Euphorbiaceae|Acalypha,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=1155158,Malpighiales,Euphorbiaceae,Acalypha virginica,,Native,6,1986,815671,L.,Acalypha,,virginica,,,,,Species,,,,,,,,B. A. Sorrie,,3595,8/29/86,,Post,8,29,241,,29-Aug-86,,,,,,,3595,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,5/11/16 16:56,dfe37d64-17ba-11e6-b5e0-001ec9fd629b,32,fcc53bc3-dfb3-4f4e-88db-3b42f01ec9df
959019,Harvard University,NEBC,,PreservedSpecimen,e78a9fc4-27de-11e5-b5e0-001ec9fd629b,barcode-00639231,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Fabales|Fabaceae|Desmodium,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=959019,Fabales,Fabaceae,Desmodium rotundifolium,,Native,6,1986,821509,DC.,Desmodium,,rotundifolium,,,,,Species,,,,,,,,B. A. Sorrie,,3594,8/29/86,,Post,8,29,241,,29 Aug. 1986,,,,,,,3594,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,7/11/15 11:10,e78a9fc4-27de-11e5-b5e0-001ec9fd629b,32,3005d15f-41f8-42c2-a70c-37e8526ddcc6
2419855,Harvard University,NEBC,,PreservedSpecimen,bc72109b-42ca-4cf3-90f6-586d125c58c4,barcode-00689368,,Plantae|Charophyta|Streptophytina|Equisetopsida|Magnoliidae|Caryophyllales|Caryophyllaceae|Cerastium,Plantae,Charophyta,Equisetopsida,https://neherbaria.org/portal/collections/individual/index.php?occid=2419855,Caryophyllales,Caryophyllaceae,Cerastium nutans,,Native,8,1989,819494,Raf.,Cerastium,,nutans,,,,,Species,,,,,,,,"B. A. Sorrie, C. Leahy & K. Perkins",,4536,5/23/89,,Post,5,23,143,,23-May-89,,,,,,,4536,,,,"""{\\""huh_taxonomic_group\\"": \\""Vascular\\"", \\""huh_project_id\\"": 3, \\""huh_project_name\\"": \\""New England Vascular Plants TCN\\""}""",,,,,,,,,,,Sheet,,North America,,,,United States of America,US,Massachusetts,,,West Springfield Town,,0,,,,,,,,,,,,,,,,,,in collection,en,,1/16/15 3:06,bc72109b-42ca-4cf3-90f6-586d125c58c4,32,38953d99-78cd-413d-82aa-d5f1f793a045
